train_loss,valid_loss,train_dice,valid_dice,train_jaccard,valid_jaccard,train_time,valid_time
1.3200399490645889,1.2434372128667055,0.4697182,0.5562785,0.33871603,0.4005864,178.45,33.49
1.1622605064035854,1.1258525284560952,0.59773856,0.55416423,0.44283724,0.3981064,178.81,34.76
1.0485819494677888,1.0241942212388322,0.6052261,0.58955973,0.45037758,0.43157813,180.41,33.93
0.9436841115413472,0.9246710716067134,0.62266356,0.57468826,0.46804014,0.418712,180.43,35.0
0.8404433998616289,0.8306975348575695,0.65442806,0.64099675,0.5019435,0.48548874,182.27,35.55
0.7372390496823574,0.7430085789512944,0.6837387,0.64510345,0.5331223,0.4913029,181.67,35.35
0.6345842809992541,0.6301484716099661,0.70452744,0.6902531,0.55800885,0.54058313,181.83,35.07
0.5355713717668437,0.5392353442069646,0.7334832,0.68267894,0.5937457,0.53855646,180.76,35.34
0.4499920960298308,0.4577052931527833,0.7603175,0.7512968,0.6284942,0.6191863,181.81,35.52
0.374511924757104,0.3957052210698256,0.78979254,0.7610749,0.6654498,0.6360249,181.22,35.5
0.3218032328651109,0.3787354377878679,0.8070865,0.7464227,0.6885685,0.61750025,177.84,33.96
0.297989624135689,0.3664241557991182,0.8050593,0.7364711,0.68663114,0.60506994,180.03,34.68
0.2787948246132075,0.3543169918293888,0.8070624,0.7314537,0.6913353,0.6004423,179.97,34.48
0.2676780099476821,0.3915143803366133,0.805313,0.68820095,0.69112265,0.5472656,177.77,33.85
0.2442307844468128,0.2925387611864386,0.82106817,0.77102363,0.7105676,0.6451241,182.43,34.6
0.2358203229679208,0.4071731033760148,0.8232426,0.65843093,0.71205914,0.52087533,181.11,33.24
0.2349312188908283,0.2699871420658923,0.81970257,0.7840864,0.70825297,0.659638,176.34,33.73
0.2095270051044712,0.2547177858650684,0.839237,0.7938287,0.7328277,0.6762611,177.95,33.61
0.2044265987460251,0.2268966092048464,0.84202904,0.8171891,0.7364641,0.7047556,177.8,33.14
0.1914063716444987,0.2412602208756111,0.8512551,0.8011655,0.7484959,0.68461466,177.98,33.44
0.1854706817389926,0.2277805295747679,0.8548884,0.811632,0.7534852,0.6991436,175.76,32.82
0.1825674093592955,0.2290533473966895,0.8558059,0.8081945,0.75441724,0.694143,179.1,34.54
0.1691610729068169,0.2126264492603572,0.8663247,0.82318985,0.770134,0.7134492,185.05,36.5
0.1646263572144601,0.2132166578761629,0.87023324,0.82224196,0.7758741,0.71289796,181.01,34.89
0.1626739706336756,0.2135932224022375,0.8718572,0.8217609,0.7781956,0.71249753,180.47,33.9
0.1612423744762917,0.2136012075116505,0.87302315,0.8216741,0.7798089,0.7125475,181.05,34.78
0.1589153851690459,0.2141491958015673,0.8750645,0.82095563,0.78257674,0.71196425,182.77,35.7
0.1584913946891109,0.2145638632009158,0.87542903,0.8204986,0.783121,0.7115329,184.36,35.74
0.158295167675278,0.2147894733258195,0.8756143,0.82026374,0.78337556,0.7113058,184.11,34.86
0.1580060060617988,0.2148141449166311,0.8758847,0.8202304,0.7837336,0.71127415,179.99,34.34
0.157989202538353,0.214843255845276,0.875899,0.8202032,0.78375334,0.7112494,180.77,34.6
1.2654068154583644,1.1893274043057416,0.4388858079910278,0.5418474078178406,0.3221012949943542,0.387150377035141,260.21,41.92
