train_loss,valid_loss,train_dice,valid_dice,train_jaccard,valid_jaccard,train_time,valid_time
0.5412277148507448,0.3781509568562379,0.55463463,0.6679967,0.4192032,0.5164395,131.72,27.79
0.3515963766593413,0.3261812725985372,0.7028274,0.71538293,0.5549801,0.5748492,132.18,27.12
0.2859272585768644,0.278763587511069,0.76385874,0.7578606,0.63601977,0.6305175,129.08,26.46
0.2697405713367555,0.3525028740232055,0.7771943,0.69061285,0.65219104,0.5512515,130.17,27.1
0.2729934684729297,0.349703130085726,0.7729218,0.69345146,0.6497099,0.5673255,132.38,27.66
0.2706314104424376,0.3163517190999276,0.77558017,0.72147274,0.6544461,0.59845275,132.68,26.83
0.2314182494401004,0.2337864925329749,0.808219,0.8001417,0.693565,0.68022174,123.53,25.8
0.2148660845793638,0.2254470560599017,0.82186204,0.80757886,0.70941937,0.68903464,122.93,26.01
0.2106004242535231,0.2206627433565822,0.82535464,0.8117985,0.71385044,0.6943422,130.24,26.59
0.2073931271348018,0.2170918773154954,0.82806003,0.81491184,0.7172752,0.6983617,128.63,25.9
0.2043859419713688,0.2143827116972691,0.83060646,0.8171332,0.72049886,0.7013754,121.66,25.2
0.2014415607957988,0.2123196390835014,0.8331919,0.8188296,0.7238524,0.7038088,121.39,25.18
0.1984387892461472,0.2106334292203993,0.83577484,0.82021123,0.727286,0.7059422,122.88,25.23
0.195322185261936,0.2088467023662618,0.83838344,0.82180727,0.7308257,0.7084255,124.55,25.71
0.1921163873913687,0.2071451692766434,0.8410287,0.82340395,0.7344418,0.71097326,129.83,26.66
0.1888066363241886,0.2045588694714211,0.8437651,0.8254804,0.7382292,0.71397376,129.29,26.95
0.1859651302723105,0.2053413417290996,0.8460088,0.824366,0.7413639,0.7131721,130.66,27.14
0.1834555472961195,0.2016179204188488,0.84782094,0.82734966,0.7440073,0.7167387,131.39,25.91
0.1809614607738149,0.2026552298181765,0.84996706,0.8262086,0.7467633,0.7159508,121.58,25.24
0.1755337062860741,0.2011405514502847,0.8546494,0.8274151,0.7526782,0.7175332,121.69,25.15
