train_loss,valid_loss,train_dice,valid_dice,train_jaccard,valid_jaccard,train_time,valid_time
0.2862473838466151,0.263762270880712,0.79849374,0.79955727,0.6804513,0.683393,215.0,37.23
0.22185940347640895,0.2729284376711459,0.8369877,0.7775263,0.7295454,0.65492964,210.29,36.91
0.20001367218647487,0.22638532841527784,0.8485748,0.81512415,0.7458888,0.7032999,209.21,36.73
0.17556807984405917,0.2102267092748268,0.8650836,0.8258063,0.76845634,0.7185644,209.35,35.39
0.16193721075234246,0.20655402208904963,0.8741094,0.82647115,0.781791,0.7240609,204.82,30.55
0.15494308449646843,0.2025602204171387,0.87798893,0.8303008,0.78785175,0.72392005,204.97,35.58
0.15006571084782772,0.2154435433850095,0.8812642,0.8160597,0.7923135,0.70891935,213.53,36.64
0.14953648335217037,0.21153396765726643,0.88081986,0.8190653,0.79192024,0.71477044,211.77,37.19
0.1748808315494877,0.26901111882683393,0.85875714,0.77721316,0.7615729,0.6696767,212.79,37.99
0.17214854710992672,0.18741584231925978,0.8626812,0.84288037,0.77105105,0.7436369,211.58,37.63
0.1414433424342931,0.18314184615942272,0.8868596,0.8459877,0.80216867,0.74795675,211.71,37.64
0.13556786584541028,0.18078835650875763,0.8918925,0.8475938,0.80896264,0.75018233,210.9,37.01
0.13300447977702443,0.1793695761243234,0.8939171,0.84851694,0.8119526,0.75168556,208.81,37.6
0.13133296790869783,0.17858206631766782,0.8952042,0.84887934,0.81390274,0.7525662,208.98,36.02
0.1300455451823394,0.17813107059211344,0.8961987,0.8490938,0.8154246,0.7532415,216.26,36.96
0.1289638267242955,0.17773464301953446,0.89701694,0.8492051,0.81668895,0.75380105,214.76,37.35
0.1279834575429269,0.17730004315239353,0.8977738,0.8494209,0.8178631,0.75435954,212.2,37.31
0.12709042650252464,0.1768718887422536,0.8984438,0.8496471,0.8189055,0.75491214,212.96,37.77
0.12624578024278818,0.176422418825127,0.8990767,0.8499194,0.8198909,0.7554628,213.97,37.94
0.1254374101497088,0.1759543818597858,0.8996781,0.85022014,0.82083106,0.756008,212.98,35.43
0.1246506167206087,0.1754412500540147,0.90026647,0.8506239,0.8217507,0.756622,212.57,36.68
0.1238908220357932,0.17494792415684945,0.9008309,0.85104287,0.82263196,0.75723875,211.08,37.39
0.12314050059026317,0.17444533416749658,0.901393,0.8514343,0.82351506,0.75779194,211.08,36.74
0.12241255663016427,0.1739909077012861,0.9019261,0.85175073,0.82435244,0.7582461,207.51,36.79
0.12170510038965407,0.17356066617208557,0.90245074,0.8520795,0.82517976,0.758714,210.66,37.69
0.1209996755339988,0.17313653552854383,0.90297645,0.85238004,0.82600874,0.75914633,211.48,37.28
0.12029225856123732,0.17272386337454254,0.90350044,0.852687,0.82683754,0.75959456,212.78,38.28
0.11959104034107483,0.1723127396827614,0.9040069,0.85300416,0.8276391,0.7600588,215.22,35.4
0.11888415649069423,0.17194211694437103,0.9045331,0.8532653,0.82847005,0.7604351,213.43,36.62
0.11819750864913955,0.17163064909746517,0.9050481,0.8534732,0.8292823,0.76075053,208.49,37.02
0.11749482295450533,0.17134918176845923,0.90557635,0.85368,0.83011794,0.7610521,208.16,36.87
0.11681244532479851,0.17114350642706896,0.9061006,0.8538205,0.83094627,0.7612701,209.38,36.61
0.11610102724530354,0.17085613929540724,0.90664023,0.8539902,0.8318041,0.7615364,209.96,35.98
0.11533756581667796,0.1706759479601641,0.90721965,0.85409373,0.8327278,0.76172006,208.57,36.23
0.11456551110002318,0.17068881254542517,0.90781265,0.85401434,0.8336691,0.76162547,213.32,37.53
0.11386687614400563,0.17072818040646412,0.9083565,0.8539452,0.834537,0.76156354,211.43,36.85
0.1131194515392938,0.17085854115115628,0.9089392,0.85374707,0.8354678,0.76130724,211.87,34.91
0.11155519572155485,0.16957209279408325,0.91003215,0.85499996,0.8372104,0.76298124,211.89,35.67
0.11079588339660418,0.16938210948294885,0.91076565,0.8551438,0.8383765,0.76313305,211.76,37.01
0.11051564083836886,0.16921915456249909,0.91100717,0.8552664,0.8387572,0.76328224,209.92,37.0
0.11029949788627458,0.16909815612676982,0.91120076,0.85537213,0.83906645,0.7634188,210.74,37.41
0.11011138591726931,0.1690013895969133,0.91137123,0.855465,0.8393378,0.76353854,211.22,37.19
0.1099321284849588,0.16890437176098694,0.9115336,0.8555302,0.83959657,0.7636283,212.23,37.53
0.10972333019635556,0.16879397530008006,0.91174436,0.8556097,0.8399335,0.7637347,213.46,37.74
0.10954357554650493,0.1687553369918385,0.9119076,0.85564625,0.8401998,0.7637845,215.62,36.08
0.10938637665969389,0.16874709131347165,0.91204655,0.8556366,0.8404257,0.7637703,211.27,37.49
0.10924539319330152,0.16874098490822959,0.91216314,0.85562915,0.8406176,0.7637617,220.65,37.29
0.10911332041836898,0.16874212806893363,0.9122725,0.8556124,0.8407952,0.763737,215.74,37.48
0.10861125092678033,0.16876946616213065,0.91270095,0.8555741,0.8415142,0.7636811,215.67,37.75
0.10859053921142904,0.16879908770725532,0.9127152,0.8555353,0.8415384,0.7636295,210.22,37.66
0.10857340774647457,0.16882825230021734,0.9127306,0.8555108,0.8415635,0.7635957,216.16,37.54
0.10852509265917748,0.1688289583937542,0.91276854,0.8555077,0.8416282,0.7635914,216.8,36.06
0.10852335987735814,0.16883230914135236,0.9127708,0.85550594,0.8416318,0.7635887,223.22,35.89
0.1085217936029694,0.16883371513638948,0.9127719,0.8555035,0.8416334,0.76358515,204.21,35.16
0.10851672667183765,0.16883407608681433,0.91277516,0.8555039,0.8416389,0.7635854,203.29,34.91
0.10851668250467991,0.16883423118977933,0.9127753,0.85550463,0.8416393,0.76358664,208.1,36.76
0.10851653543543723,0.1688347384837028,0.91277564,0.8555029,0.8416397,0.7635841,213.04,36.18
0.10851640861611886,0.168834983195002,0.9127751,0.8555034,0.84163904,0.76358473,214.28,37.09
0.10851627605666446,0.16883530870482727,0.9127748,0.85550135,0.84163845,0.763582,210.59,37.16
0.10851613291564619,0.16883515093374896,0.91277504,0.85550225,0.8416389,0.76358354,208.88,37.41
0.10851597978737104,0.16883547538639726,0.9127746,0.85550326,0.84163827,0.76358473,214.77,37.66
0.10851586992754547,0.16883561699777036,0.9127754,0.85550165,0.84163946,0.76358235,216.18,37.86
0.10851572807660827,0.16883586085325963,0.9127761,0.8555011,0.8416405,0.7635817,214.56,37.58
0.10851564609123111,0.16883675794343692,0.9127761,0.85550094,0.84164053,0.7635816,215.99,37.93
0.10851554234841919,0.16883610626934348,0.912776,0.8555006,0.8416404,0.76358086,216.43,37.7
