train_loss,valid_loss,train_dice,valid_dice,train_jaccard,valid_jaccard,train_time,valid_time
1.5367862255192917,1.4758353652180851,0.4149872,0.50191534,0.29109085,0.35678643,146.55,30.3
1.3968643358245434,1.349074484528722,0.6141198,0.63437253,0.46741113,0.48626724,129.31,24.29
1.2727605698173612,1.2299869060516355,0.66752255,0.66314137,0.5244364,0.51901025,123.98,23.7
1.155167241504684,1.1198843620918892,0.6955925,0.6804193,0.55719364,0.54095274,125.25,23.89
1.043806494905791,1.019472813284075,0.7152614,0.6924556,0.5798028,0.5599242,123.5,24.65
0.9391305720295888,0.9276554721432764,0.72913694,0.70192224,0.5968186,0.5744917,123.98,23.76
0.8378795596412184,0.8231540958623629,0.7305094,0.7516393,0.5996841,0.6268666,125.17,24.26
0.7326917434944716,0.7099898030629029,0.73785496,0.77511233,0.6079453,0.6508,124.58,23.37
0.6120210157758067,0.6044022380500227,0.77386296,0.7655214,0.6507338,0.6444851,131.86,25.79
0.5108092452765439,0.5044246142780459,0.7832321,0.78036064,0.66141516,0.66269785,130.94,25.32
0.4198547782601086,0.4223231643035605,0.80095863,0.7901684,0.68408656,0.67233884,132.23,25.56
0.3521219687934979,0.3503186988669473,0.81383806,0.813444,0.6997946,0.6986179,131.6,25.85
0.3272976294333832,0.3235668397030314,0.80009246,0.81057453,0.6837094,0.69664294,132.55,25.9
0.2805343985499575,0.2924391889088862,0.82145435,0.8114896,0.7104577,0.6964766,131.24,25.82
0.2618999814303004,0.2827891356034859,0.823215,0.8068203,0.712162,0.68997335,129.08,24.39
0.2646974154425502,0.2634342318853816,0.80957735,0.8169358,0.696985,0.7019286,125.7,24.14
0.2329211105748373,0.2435434932845669,0.83307505,0.8228696,0.72382736,0.7115694,126.0,24.43
0.2163697139936198,0.2338702177276482,0.8423945,0.8257109,0.73637694,0.71613383,128.65,25.4
0.209742566519906,0.2391498809730684,0.84289825,0.815852,0.7372279,0.7034029,128.79,23.98
0.2005750816387889,0.2226191116748629,0.84884095,0.8260741,0.7451679,0.71864796,128.28,24.93
0.186498120398141,0.2185265800437411,0.85781896,0.8279677,0.75772357,0.7210123,127.9,21.33
0.1811772837423165,0.211221522374733,0.8607249,0.8330068,0.7617252,0.7270013,118.38,21.41
0.1744649788864855,0.2081243594151896,0.86482763,0.83338314,0.767911,0.72734904,117.26,20.75
0.1714444733315404,0.2096068042556981,0.8661116,0.8316627,0.7697517,0.726045,116.61,21.86
0.1682808746797565,0.2040202540118952,0.86752677,0.8340612,0.77178895,0.7284467,117.99,20.24
0.1655726645011382,0.2015297984251299,0.8690696,0.8353357,0.7739178,0.73149824,114.97,21.09
0.1899304136865797,0.3108239037966406,0.8472491,0.73846716,0.7448006,0.61342984,117.02,21.16
0.2063792784361292,0.2052573345198824,0.8329006,0.83009356,0.72624135,0.7233389,115.28,22.89
0.1782792574410772,0.2003300638013594,0.85575837,0.8335994,0.75540805,0.73031557,115.26,20.94
0.1737738340397289,0.2058022075609581,0.85936975,0.8294216,0.7606145,0.72276187,115.07,20.54
0.1782600788058937,0.2078378752276704,0.8548914,0.8259548,0.75414276,0.7211918,115.35,20.97
0.1661081546011601,0.186781670696832,0.8646944,0.84347147,0.7682465,0.742707,114.66,21.07
0.155920335305456,0.1895167921745293,0.872971,0.84108835,0.7803295,0.74072987,115.67,21.14
0.1504510262915828,0.1846001544916952,0.87764317,0.845069,0.78692555,0.74565446,115.82,20.92
0.1466367172243994,0.1840060900997471,0.8806878,0.84516877,0.7915242,0.7462856,113.07,20.64
0.1435024786291187,0.1901000542817889,0.8830626,0.8398153,0.79508823,0.7403355,112.11,19.0
0.144347947032883,0.1918101793507466,0.88212365,0.8382658,0.7938738,0.7367657,112.32,19.67
0.1498155615759962,0.1841297058539616,0.8770754,0.8429338,0.7864958,0.7444902,112.86,20.11
0.1365879654652413,0.179252897615771,0.8884007,0.84716576,0.8033991,0.7504542,115.17,20.13
0.1331296739991073,0.1791388192591635,0.8913976,0.8472623,0.8079063,0.7507517,113.07,19.99
0.1319656782142151,0.1786536990186652,0.89237684,0.8476881,0.8094237,0.75132203,114.52,20.5
0.1310917772207742,0.1783661059531811,0.8931101,0.84789526,0.8105451,0.7517591,114.1,19.68
0.1304594553311279,0.1780285546807824,0.89361346,0.84816957,0.81132686,0.7521634,113.06,20.28
0.1299106367802109,0.1778626989170506,0.8940604,0.8482476,0.81202054,0.75237596,114.54,20.22
0.1294205599982683,0.1778017337861898,0.89445776,0.8482415,0.8126379,0.7524859,114.04,20.61
0.1289654452542154,0.177680271853869,0.89481395,0.848279,0.8131928,0.75265634,114.32,20.37
0.1285230461435559,0.1776024805432235,0.8951618,0.848293,0.8137334,0.7527775,111.77,18.94
0.1281208557000651,0.1776034221355174,0.8954818,0.8482458,0.8142311,0.75283784,111.15,19.69
0.1277299679757788,0.1775553142903624,0.8957864,0.84824544,0.81470627,0.7529455,110.88,19.72
0.1273397457303935,0.17761593452982,0.8960881,0.84813136,0.81517583,0.75293094,112.14,19.65
0.126974574946128,0.1776676942166444,0.89637345,0.84804,0.81562024,0.7529189,112.17,18.67
0.1266156738544252,0.1776901526326263,0.8966601,0.8479872,0.81606793,0.75294113,111.24,19.84
0.1250378820421862,0.1777371371013892,0.89802736,0.84791654,0.8181449,0.7528236,111.82,19.69
0.1248978586570298,0.1778532742849878,0.8981674,0.8478354,0.81837577,0.75269526,110.79,19.29
0.1248183207811084,0.1779419876433707,0.8982369,0.8477577,0.81848735,0.752598,110.08,18.46
0.1246414861210589,0.1779552327116599,0.8983959,0.8477439,0.8187355,0.75258076,108.53,18.77
0.1246341833054787,0.1779687717254902,0.89840055,0.8477358,0.818742,0.75257015,108.94,19.31
0.1246273533118606,0.1779835837314257,0.89840907,0.8477221,0.8187546,0.75255144,109.83,18.84
0.1246094580899184,0.1779844672293276,0.8984261,0.84772146,0.8187805,0.7525511,111.2,20.07
0.1246089492471533,0.1779854714467718,0.8984272,0.8477213,0.8187822,0.7525507,114.01,21.11
0.1246084056736662,0.1779866133992736,0.8984279,0.8477194,0.8187834,0.7525476,113.25,20.65
0.1246065471741707,0.1779871826639046,0.8984296,0.8477189,0.8187859,0.7525469,112.98,20.25
0.1246065108634618,0.1779874152428395,0.8984299,0.84771836,0.8187864,0.75254613,111.91,19.17
0.1246064760892539,0.1779871013619609,0.8984299,0.8477177,0.8187864,0.75254536,112.76,19.57
0.1246064312553127,0.1779871031742643,0.89843,0.8477178,0.81878674,0.7525458,112.37,20.51
0.1246063894943736,0.177987647670749,0.8984299,0.84771764,0.8187865,0.7525456,113.81,20.29
0.124606346124457,0.1779873710427735,0.8984301,0.8477178,0.8187868,0.7525458,116.46,19.8
0.1246063626780816,0.1779879428748343,0.8984305,0.847717,0.8187875,0.7525444,115.59,20.06
0.1246062837946971,0.1779881676004545,0.8984309,0.8477171,0.81878805,0.75254464,116.49,19.78
0.1246062060129549,0.177987969253917,0.8984308,0.8477179,0.81878793,0.7525457,115.67,21.25
0.1246061940978241,0.1779881047235952,0.8984308,0.84771806,0.81878793,0.75254565,115.62,21.36
0.1246061466692254,0.1779881305992603,0.8984307,0.84771746,0.81878775,0.7525449,115.93,19.8
0.1246061121704281,0.1779883701253581,0.89843047,0.8477163,0.81878734,0.75254315,121.59,20.76
0.1246060255465572,0.1779886290833756,0.89843047,0.8477168,0.8187873,0.75254405,120.83,22.28
0.1246059277178248,0.177988680784364,0.8984301,0.8477171,0.8187868,0.75254434,118.51,22.78
0.124605864402385,0.1779886743406186,0.8984305,0.8477161,0.8187875,0.7525429,119.46,21.21
0.1246057946075493,0.1779886546066484,0.89843106,0.84771645,0.81878823,0.7525433,119.15,21.38
0.1246056992430167,0.1779886979005626,0.8984313,0.84771687,0.81878865,0.752544,120.27,22.72
0.1246056281001187,0.1779887787997722,0.8984312,0.84771687,0.81878847,0.7525438,118.96,22.92
0.1246055705393102,0.1779890062438475,0.8984314,0.8477165,0.81878877,0.75254303,119.5,21.74
0.1246054615202117,0.1779890985706368,0.8984314,0.84771514,0.8187889,0.7525411,120.1,23.21
0.1246053919428053,0.1779893667411965,0.8984321,0.8477156,0.8187898,0.7525419,119.59,22.47
0.1246052106791665,0.1779900221405802,0.8984317,0.8477164,0.8187892,0.75254303,119.89,21.37
0.1246051780937478,0.1779901070671307,0.8984312,0.84771633,0.8187884,0.75254273,120.46,22.98
0.1246050902232817,0.1779903908436362,0.8984313,0.847716,0.8187886,0.7525424,119.6,20.78
0.1246051138071234,0.1779903222278163,0.89843124,0.8477155,0.8187886,0.7525418,114.07,20.51
0.1246050329523791,0.1779903737777793,0.8984321,0.8477155,0.81878984,0.7525419,114.6,20.86
0.1246050059041624,0.1779904063488986,0.89843154,0.84771425,0.8187889,0.75254,115.24,20.8
0.1246049919307,0.1779906000639941,0.89843166,0.84771454,0.81878924,0.75254065,115.68,20.99
0.1246049307750588,0.1779907096076656,0.8984313,0.84771496,0.81878865,0.7525412,116.75,20.84
0.124604823176499,0.1779906180863444,0.898432,0.84771425,0.81878966,0.75254035,114.39,20.61
0.1246047467573143,0.1779904841772608,0.89843214,0.84771425,0.8187898,0.7525402,119.71,21.55
0.1246046873121178,0.1779908055087199,0.8984318,0.84771395,0.81878936,0.7525397,119.87,21.38
